,0,1,2,3,4
0,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
1,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
2,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
3,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
4,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
5,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
6,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
7,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
8,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
9,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
10,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
11,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
12,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
13,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
14,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
15,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
16,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
17,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
18,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
19,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
20,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
21,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
22,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
23,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
24,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
25,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
26,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
27,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
28,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
29,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
30,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
31,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
32,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
33,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
34,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
35,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
36,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
37,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
38,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
39,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
40,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
41,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
42,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
43,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
44,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
45,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
46,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
47,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
48,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
49,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
50,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
51,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
52,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
53,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
54,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
55,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
56,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
57,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
58,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
59,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
60,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
61,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
62,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
63,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
64,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
65,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
66,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
67,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
68,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
69,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
70,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
71,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
72,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
73,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
74,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
75,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
76,0.026590781,0.03680425,-0.042272054,-0.02457181,0.010023093
