,0,1,2,3,4
0,0.018496946,-0.012033559,-0.00904779,-0.007243395,0.006714806
1,0.018360488,-0.010323658,-0.009536904,-0.00948395,0.007774434
2,0.017929269,-0.011137646,-0.008326486,-0.007228656,0.0071932245
3,0.017737325,-0.00439089,-0.010722795,-0.012355598,0.012865926
4,0.01872576,-0.01040348,-0.00987891,-0.008573201,0.008058609
5,0.017953886,-0.011038554,-0.008399909,-0.007601876,0.0066975346
6,0.019693749,-0.0020787353,-0.017326094,-0.023014791,0.019058434
7,0.02192563,-0.00044367462,-0.023586344,-0.030743018,0.021664673
8,0.016702078,-0.027320249,-0.024741163,-0.051838465,0.010887481
9,0.022195734,-0.0027099028,-0.01577597,-0.013591428,0.015169138
10,0.018383712,-0.010099151,-0.009621779,-0.008768318,0.008003983
11,-0.030548422,-0.0063317493,0.029735424,-0.07732178,-0.008156732
12,0.019130398,-0.015140804,-0.00881506,-0.0042194417,0.0037182188
13,0.020964831,-0.0052088685,-0.025170531,-0.034131516,0.01879517
14,0.020731471,-0.008876429,-0.022366788,-0.025838614,0.017150708
15,0.018166475,-0.011512479,-0.0081929015,-0.0067913616,0.005979066
16,0.015611081,-0.0064679952,-0.006716526,-0.010911334,0.009883569
17,0.020906653,-0.0022030356,-0.014487078,-0.013418642,0.015083436
18,0.017535102,-0.00026741158,-0.014303181,-0.021866795,0.019279048
19,0.02022938,-0.01939734,-0.031209761,-0.05299893,0.014387051
20,0.020794116,-0.0107945185,-0.028907424,-0.036111273,0.017129296
21,0.017995402,-0.011059454,-0.008890354,-0.0083052255,0.0076777274
22,0.022439988,-0.01730139,-0.034515537,-0.052495837,0.015950477
23,0.019526698,-0.012160466,-0.009789828,-0.006093119,0.0062269447
24,0.016936114,-0.0057255905,-0.028577061,-0.041085154,0.02131932
25,0.017500224,-0.012171008,-0.0076402314,-0.006785423,0.0057921596
26,0.018825015,-0.012014151,-0.008855127,-0.00597072,0.006519775
27,0.020698361,-0.007209436,-0.012691457,-0.010248074,0.01097789
28,0.01770508,-0.009077568,-0.008793018,-0.00849046,0.008489843
29,0.0023804605,-0.10671437,-0.026995294,-0.12291303,-0.034236375
30,0.018351063,-0.011940451,-0.008304713,-0.006591685,0.0060883407
31,0.019452738,-0.012459161,-0.025677737,-0.033556245,0.016762616
32,0.01839707,-0.013384369,-0.008050745,-0.006167558,0.004803093
33,0.019272432,-0.013340178,-0.009421191,-0.0048297597,0.005069893
34,0.018361349,-0.01212439,-0.008940452,-0.0067549204,0.0062284684
35,0.018815707,-0.013774007,-0.0092888065,-0.0055760476,0.004433159
36,0.01956117,-0.007451169,-0.011335011,-0.009545075,0.0099975765
37,0.023213113,-0.010642951,-0.023794759,-0.024418516,0.016290134
38,0.020077499,-0.006975647,-0.011709812,-0.010010703,0.010904251
39,0.017962944,-0.009210991,-0.009167883,-0.009053059,0.008804587
40,0.019478604,-0.0040263208,-0.012033643,-0.011889311,0.0132356845
41,0.018399496,-0.0012148218,-0.011853055,-0.014168812,0.015410805
42,0.020011745,-0.01499773,-0.00975825,-0.0047422387,0.0038175527
43,0.017533004,-0.0085124215,-0.008280477,-0.008605539,0.008765688
44,0.01880832,-0.01400603,-0.009010497,-0.0051064612,0.0043112217
45,0.019276625,-0.0057963897,-0.024785785,-0.030380096,0.019831773
46,0.016946303,-0.0035713436,-0.010502618,-0.012711467,0.013561432
47,0.018649135,-0.010494628,-0.009313531,-0.008448163,0.007953559
48,0.021678716,-0.009023283,-0.028323319,-0.038507514,0.019995334
49,0.017127994,-0.009033918,-0.0077108704,-0.0095319785,0.008713775
50,0.017704092,-0.012269225,-0.00772098,-0.0065646,0.0058164867
51,0.018303508,-0.01167271,-0.008985051,-0.006833384,0.0067615565
52,0.019325066,-0.011134081,-0.0099325115,-0.0071171233,0.0073181503
53,0.01004656,-0.064517,-0.024683222,-0.10406533,-0.0006281659
54,0.018989833,-0.012319472,-0.009709732,-0.006546941,0.005819901
