,0,1,2,3,4
0,-0.08932787,-0.012404233,-0.02624321,0.043078423,0.021662699
1,-0.08877007,-0.014864791,-0.030102478,0.042342063,0.023979288
2,-0.08937328,-0.00965658,-0.025943642,0.042971395,0.024072489
3,-0.08711423,-0.02244104,-0.041557107,0.040174037,0.030578477
4,-0.08935075,-0.01577539,-0.026064936,0.04333623,0.018025959
5,-0.08964381,-0.011119809,-0.02405664,0.043502666,0.02023909
6,-0.09012978,-0.01017551,-0.023212912,0.04358523,0.020273356
7,-0.0867228,-0.023098538,-0.04427148,0.039587215,0.03329476
8,-0.089059226,-0.014734415,-0.028095327,0.042798843,0.021610321
9,-0.089815706,-0.010275537,-0.022867909,0.043723933,0.019613022
10,-0.08971214,-0.015414232,-0.023557557,0.043894112,0.015267439
11,-0.08759171,-0.015584763,-0.03828085,0.040492997,0.03344072
12,-0.088161714,-0.016910091,-0.034315117,0.04149715,0.0271568
13,-0.08984774,-0.011691914,-0.022637302,0.043868333,0.017891044
14,-0.089059666,-0.014729511,-0.028092302,0.04279923,0.02161152
15,-0.08892976,-0.015101166,-0.02899224,0.042614542,0.022356443
16,-0.08918364,-0.011918635,-0.027247496,0.042814497,0.023405952
17,-0.09014017,-0.013252992,-0.020597728,0.044441245,0.013768431
18,-0.08937337,-0.01528067,-0.025910735,0.043340195,0.018334908
19,-0.08689142,-0.018648755,-0.043126084,0.039566897,0.036374666
20,-0.08986354,-0.010116398,-0.022536695,0.04379047,0.019361507
21,-0.089452386,-0.015998326,-0.025357984,0.04351438,0.016919246
22,-0.08929354,-0.015049731,-0.026466465,0.043196574,0.019261293
23,-0.0876618,-0.01939922,-0.03777222,0.04085583,0.028943324
24,-0.09071823,-0.0067809056,-0.01662079,0.04494726,0.015368452
25,-0.08981,-0.013713989,-0.022887832,0.043940127,0.01615508
26,-0.09080976,-0.004789981,-0.015996674,0.04496404,0.016607353
27,-0.086897895,-0.018477976,-0.043082125,0.03956612,0.036492873
28,-0.09041646,-0.01103489,-0.01869192,0.04474047,0.013640378
29,-0.08994675,-0.014732041,-0.021932391,0.044226926,0.013933381
30,-0.0899979,-0.011178648,-0.02159755,0.04407633,0.01711534
31,-0.09011366,-0.010654775,-0.020796716,0.044228278,0.016648082
32,-0.08880809,-0.0155801345,-0.029834364,0.042450137,0.022920638
33,-0.0872346,-0.018393159,-0.0407445,0.040102407,0.033665977
34,-0.08896795,-0.015320929,-0.028725788,0.0426904,0.021801839
35,-0.08946379,-0.01541883,-0.025282105,0.04349475,0.01741166
36,-0.088282645,-0.01797067,-0.033469334,0.041761264,0.025028663
37,-0.08678552,-0.021443449,-0.043845452,0.039579656,0.034440327
38,-0.08880617,-0.014962101,-0.029851265,0.042406533,0.023567695
39,-0.088116094,-0.016423281,-0.034634754,0.041391816,0.028048165
40,-0.08907631,-0.01581856,-0.027970467,0.042897403,0.020356622
41,-0.08943489,-0.013785019,-0.02549215,0.043341152,0.019328255
42,-0.08911459,-0.011369012,-0.027730154,0.04266735,0.024564076
43,-0.089761205,-0.010649554,-0.023244208,0.04366075,0.019703075
44,-0.089750186,-0.012750274,-0.02330868,0.04378071,0.017655615
45,-0.089865774,-0.011532014,-0.022513045,0.043886863,0.017898176
46,-0.08821695,-0.016843172,-0.03393196,0.041581646,0.026747147
47,-0.08878722,-0.016448217,-0.029974291,0.042473458,0.022215724
48,-0.08832092,-0.017799133,-0.03320454,0.041811615,0.024872463
49,-0.08972072,-0.009985507,-0.023529198,0.043552056,0.020730797
50,-0.089860484,-0.012431486,-0.0225446,0.04393731,0.017026432
51,-0.09005509,-0.015604207,-0.02937141,0.04335974,0.023693869
52,-0.089476384,-0.015070289,-0.025196671,0.043492164,0.01765824
53,-0.089885585,-0.010601453,-0.022380795,0.04385775,0.01867594
54,-0.08939299,-0.013710583,-0.025783516,0.043268844,0.01976671
55,-0.088995434,-0.017392324,-0.028523028,0.042870414,0.0194511
56,-0.08901575,-0.013499621,-0.028404277,0.04264795,0.023245998
57,-0.08755779,-0.017563447,-0.03850504,0.04056811,0.031715892
58,-0.08974008,-0.010487597,-0.023391856,0.04361613,0.020051096
59,-0.08935466,-0.015086636,-0.026041802,0.043297358,0.01869476
60,-0.08896307,-0.017232614,-0.02874867,0.042807866,0.019894032
61,-0.09004749,-0.011114289,-0.021253562,0.044151917,0.016751902
62,-0.08892284,-0.0139846755,-0.02904668,0.042530224,0.023555163
63,-0.09015197,-0.009829661,-0.020535428,0.044235844,0.017158253
64,-0.08956613,-0.012445362,-0.024588503,0.043464538,0.019559184
65,-0.08713287,-0.020974146,-0.04143611,0.040107876,0.031913504
66,-0.08911629,-0.011349323,-0.02771848,0.04266879,0.024569474
67,-0.08830491,-0.018767603,-0.03331017,0.04184933,0.02402313
68,-0.08862313,-0.016555473,-0.031113138,0.042216424,0.02352615
