,0,1,2,3,4
0,0.043607198,-0.020055981,-0.012220321,0.007669271,-0.031605147
1,0.044881903,-0.020211374,-0.009862557,0.0076112184,-0.033434786
2,0.039521825,-0.016702477,-0.010650219,0.008433276,-0.028892186
3,0.053716756,-0.016381685,-0.043349586,0.00398235,-0.03372423
4,0.042770077,-0.019937672,-0.0074372017,0.00975936,-0.030128
5,0.042961143,-0.020216351,-0.008615612,0.009155029,-0.030738598
6,0.043078043,-0.021172673,-0.0040678526,0.010603861,-0.030322883
7,0.043760665,-0.021156015,-0.008333452,0.00887332,-0.03148988
8,0.042129077,-0.018487,-0.012687733,0.0078012203,-0.030519405
9,0.040668465,-0.019640805,-0.005746679,0.00931437,-0.030169835
10,0.04871253,-0.020409204,-0.02356758,0.0066990703,-0.033243146
11,0.046195753,-0.021499278,-0.014454159,0.0070512807,-0.03297185
12,0.040606312,-0.018853942,-0.00892979,0.0077868253,-0.030587789
13,0.03365756,-0.0063628866,-0.009569425,0.0045633735,-0.035021383
14,0.050864976,-0.018472418,-0.025454156,0.010492704,-0.028670229
15,0.0398613,-0.018952182,-0.0059284167,0.009024159,-0.029866036
16,0.043078333,-0.020218292,-0.007349022,0.009587537,-0.030380856
17,0.046221502,-0.020148514,-0.019267617,0.005771449,-0.03300084
18,0.05318807,-0.013147445,-0.03768,0.0052752458,-0.031835794
19,0.056027602,-0.019844886,-0.031329285,0.005100931,-0.03595041
20,0.04264521,-0.0203363,-0.006590835,0.009514468,-0.030479295
21,0.041919384,-0.020094339,-0.005290433,0.010028557,-0.029998567
22,0.04375428,-0.020770466,-0.00660514,0.010052722,-0.03044603
23,0.04405213,-0.020685121,-0.008230315,0.009731045,-0.030671595
24,0.04512961,-0.021091882,-0.014745256,0.006519026,-0.033055224
25,0.039677612,-0.017576229,-0.008619003,0.008829159,-0.029169993
26,0.04456614,-0.021555053,-0.005453962,0.010626348,-0.030586539
27,0.04474454,-0.019852756,-0.012121022,0.009017453,-0.030673226
28,0.040305868,-0.018526535,-0.007043301,0.009283873,-0.029473707
29,0.043031767,-0.017605254,-0.019691069,0.0060702814,-0.031273942
30,0.06257885,0.0010509441,-0.06974937,0.019523306,-0.019704925
31,0.04220002,-0.018672086,-0.0092842905,0.00944814,-0.029526353
32,0.044050045,-0.021732466,-0.0039707026,0.010903397,-0.030503843
33,0.043252148,-0.019279419,-0.009175549,0.009772985,-0.02972267
34,0.048483692,-0.019402301,-0.02441657,0.0070143305,-0.032393474
35,0.041749887,-0.019454576,-0.006651121,0.009771642,-0.029773135
36,0.040749554,-0.018174365,-0.008561261,0.009150966,-0.02936346
37,0.043035645,-0.019841343,-0.008828268,0.009379122,-0.030346693
38,0.04007312,-0.018512858,-0.006757109,0.009265556,-0.029468572
39,0.042865004,-0.017756656,-0.01008217,0.011330094,-0.028062403
40,0.04483367,-0.018655883,-0.0148430895,0.009812951,-0.029803377
41,0.05583886,-0.015972672,-0.05134902,-0.0029422008,-0.04133412
42,0.041235514,-0.01895168,-0.0072338274,0.009521436,-0.029611792
43,0.05073101,-0.0075144665,-0.042159364,-0.0050438647,-0.05014783
44,0.04184265,-0.020191066,-0.0063008773,0.009251864,-0.030552693
45,0.04295508,-0.01973392,-0.007596935,0.009959013,-0.029865889
46,0.041950855,-0.019526785,-0.009301007,0.00855338,-0.030660212
47,0.04333697,-0.02079973,-0.0063579427,0.010011375,-0.03051678
48,0.039310563,-0.017990049,-0.007048357,0.008993452,-0.029300066
49,0.043112446,-0.020524949,-0.008841511,0.0086707305,-0.031211859
50,0.04240923,-0.01860267,-0.009769633,0.009420191,-0.029510802
51,0.041310877,-0.019042281,-0.00710496,0.009565602,-0.0296408
52,0.046774466,-0.020712478,-0.020192295,0.0051971925,-0.033798467
53,0.053646337,-0.020775223,-0.03497169,-0.0003342945,-0.039408736
54,0.044232775,-0.020644438,-0.008257458,0.009543432,-0.030698922
55,0.04280699,-0.01979982,-0.0072230548,0.009980459,-0.029886296
56,0.055476964,-0.00076757977,-0.053621843,0.01754823,-0.021963708
57,0.06496371,-0.0035068446,-0.0678028,0.010942021,-0.0270471
58,0.047153555,-0.020821761,-0.015267289,0.008268669,-0.031842433
59,0.042051964,-0.01956554,-0.0067829154,0.009836774,-0.029809378
60,0.04288358,-0.020222655,-0.010731129,0.00795774,-0.031536818
61,0.048027962,-0.01678378,-0.031087063,0.0070786388,-0.030797502
62,0.04088982,-0.018291416,-0.008453997,0.009210283,-0.029401084
63,0.042816512,-0.020587947,-0.0065159155,0.009394653,-0.030706096
64,0.04117817,-0.020799426,-0.0034643526,0.009590111,-0.03065525
65,0.038443588,-0.016922541,-0.008595782,0.008474172,-0.028958347
66,0.046032183,-0.019966412,-0.018374782,0.0061845845,-0.03156422
67,0.04158292,-0.01974817,-0.005665803,0.009893122,-0.029865736
68,0.041262977,-0.019423118,-0.006059734,0.009732058,-0.029761493
69,0.04234448,-0.0023451666,-0.038633585,0.007987704,-0.029423453
70,0.042700823,-0.019781878,-0.0071225916,0.009966913,-0.029880242
71,0.038593765,-0.01711494,-0.0096495645,0.007960627,-0.0294487
72,0.054435506,-0.020584235,-0.036885984,-0.00055925734,-0.038364787
73,0.04412079,-0.020736473,-0.006462948,0.010219896,-0.030191103
74,0.042051107,-0.020697182,-0.0038724206,0.010338841,-0.030168492
75,0.065512836,0.0019175902,-0.0648265,0.011601285,-0.029442575
76,0.043407172,-0.020955222,-0.0051020533,0.010515315,-0.030261632
77,0.051983107,-0.019141851,-0.03566127,0.0054338193,-0.03347581
78,0.040841967,-0.01844808,-0.007985167,0.009277278,-0.029450636
79,0.041200638,-0.019618798,-0.0054705986,0.009815601,-0.029823378
80,0.04280398,-0.019221518,-0.008705636,0.009723709,-0.029702768
81,0.043233268,-0.020604648,-0.005742485,0.010359997,-0.030143157
82,0.043133378,-0.017929,-0.012928526,0.008848457,-0.029487927
83,0.047279034,-0.021174103,-0.011090937,0.010270563,-0.030729847
84,0.04559115,-0.022775883,-0.0086191995,0.007973974,-0.03299718
85,0.04346541,-0.019645697,-0.00852834,0.009946726,-0.029839631
86,0.040614463,-0.020658793,-0.00200464,0.010238488,-0.030156862
87,0.048447125,-0.01794348,-0.031347763,0.0049366714,-0.033258107
88,0.039037745,-0.017748762,-0.007292002,0.008872036,-0.029222565
89,0.047065847,-0.021632457,-0.010669291,0.009910413,-0.031244451
90,0.043454476,-0.019194786,-0.011847631,0.008761854,-0.030391976
91,0.047813907,-0.016698042,-0.035623085,0.0025114166,-0.033871494
92,0.045958478,-0.013209235,-0.01993502,0.016355699,-0.024063416
93,0.03927466,-0.018960273,-0.0045044557,0.009422054,-0.029607836
94,0.056606993,-0.016225673,-0.031837683,0.015569403,-0.029007666
95,0.044061385,-0.021086996,-0.005788305,0.010553106,-0.03034462
96,0.042319976,-0.019821182,-0.007640517,0.00914378,-0.0303908
97,0.069631636,-0.0001840603,-0.07625086,0.018748613,-0.019967025
98,0.045217104,-0.021679912,-0.0096623,0.0091563575,-0.031752553
99,0.044268135,-0.020320546,-0.0075299195,0.009228835,-0.030245349
100,0.039656624,-0.018632608,-0.0058742054,0.009296769,-0.029505156
101,0.040989034,-0.017740188,-0.010008123,0.008970925,-0.029226495
102,0.041048367,-0.019558076,-0.005416478,0.009780646,-0.029803589
103,0.04375252,-0.016302355,-0.022949828,0.0054098456,-0.031125236
104,0.04087773,-0.019277336,-0.00602106,0.009593512,-0.029751783
