,0,1,2,3,4
0,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
1,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
2,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
3,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
4,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
5,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
6,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
7,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
8,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
9,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
10,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
11,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
12,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
13,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
14,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
15,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
16,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
17,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
18,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
19,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
20,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
21,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
22,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
23,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
24,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
25,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
26,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
27,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
28,0.010336981,-0.004976565,0.007670647,-0.0015383442,-0.003913809
