,0,1,2,3,4
0,0.01121966,-0.023635471,0.11101625,-0.055023037,0.0075061936
1,0.015922692,-0.029934896,0.005082512,0.03444759,-0.0051129498
2,0.0049442993,-0.004554654,-0.010248502,0.01784421,-0.005906812
3,-0.0019987389,0.001917864,-0.0105594285,0.008678151,0.0029251843
4,0.014348779,-0.024154209,-0.0031688486,0.02452197,-0.007922674
5,0.007381232,-0.01953948,0.00029079593,0.02726968,-0.006896986
6,0.012734029,-0.015201564,-0.008349299,0.014221259,-0.0021867845
7,0.0057313247,-0.010340485,-0.011709563,0.021293886,-0.006115586
8,0.0099529065,-0.01647398,-0.0018224816,0.02587547,-0.008522917
9,-0.001656651,0.008247603,0.00042229425,0.008156474,-0.0034551993
10,-0.0040902197,0.009972931,-0.009407782,0.010835738,-0.006974686
11,0.013730599,-0.010403508,-0.004835496,0.012376429,-0.004869961
12,0.00025677867,-0.005401727,-0.012768751,0.021336222,-0.009470471
13,0.013861718,-0.016441396,-0.009970589,0.02411733,-0.0024875721
14,0.008557448,-0.012068767,-0.0073698377,0.013493538,-0.0018393018
15,0.004550851,-0.010912455,-0.007292983,0.019703541,-0.0078124437
16,0.028512781,-0.042912133,0.0011955147,0.03880027,-0.014273641
17,0.0017069206,0.0012746351,0.006265886,0.008308303,-0.016331334
18,0.008686417,-0.0056453254,-0.010998614,0.019505315,-0.01953435
19,-0.0015785075,0.005454057,-0.011184812,0.011529596,-0.007540779
20,0.006447944,-0.009450815,-0.008610781,0.018491,0.005576428
21,0.042198785,-0.0684838,-0.0016882513,0.05087313,-0.0074753147
22,-0.0011861492,0.0016755494,-0.0095091695,0.009486132,-0.0053043216
23,0.0067490926,-0.0014060065,-0.013349484,0.013185475,0.0019984273
24,0.0008559809,0.0073050493,-0.010671278,0.013880323,-0.0039139735
25,0.011003321,-0.012384605,-0.01540562,0.016917147,-0.0034977018
26,0.008465821,-0.003126264,-0.0042977287,0.0109663885,0.0011168367
27,0.008990007,-0.0013928134,-0.015161559,0.016794898,-0.007021229
28,0.019379098,-0.019431708,-0.0033399626,0.017681755,-0.006360719
29,-0.004510047,0.0020368092,-0.0071993326,0.011857864,-0.0058575333
30,0.0058656447,-0.0055176932,-0.0107652275,0.016380938,-0.0022417312
31,0.01034515,-0.0095624365,-0.005021433,0.01688235,-0.007687425
32,0.02861127,-0.03441606,0.0037538111,0.031088842,-0.006811139
33,0.00040289108,0.0057822983,-0.0068166195,0.011156333,-0.007774234
34,-0.0035073217,0.006719861,-0.0076442873,0.007759257,-0.0057004667
35,0.004514749,-0.0035216017,-0.006966189,0.02047309,-0.007909756
36,0.017858414,-0.02144898,0.0138016455,0.00831723,-0.008363087
